股票代码,股票简称,公告日期,营业收入,营业收入同比增长,营业收入季度环比,净利润,净利润同比增长,净利润季度环比,每股收益,每股净资产,净资产收益率,销售毛利率,每股经营现金流量
605167,利柏特,2022-04-30 00:00:00,256071578.98,-13.0357515868,-55.4683,12706150.93,5.53,-69.5048,0.03,3.025687565992,0.94,15.7391353115,0.10832586187
605151,西上海,2022-04-30 00:00:00,303981117.75,10.0304750212,1.091,29699576.47,21.25,32.1408,0.22,9.256109129819,2.44,25.3150938945,0.139185763237
605133,嵘泰股份,2022-04-30 00:00:00,353123219.89,23.0287343264,0.9348,34046745.44,4.19,89.8839,0.21,10.59767749025,2.04,25.5761208561,0.186736182
605123,派克新材,2022-04-30 00:00:00,611237417.88,87.6842302779,12.7328,107482280.74,64.57,-4.472,0.9952,17.887225268704,5.72,27.5404765032,-0.451396898981
605116,奥锐特,2022-04-30 00:00:00,218833057.33,17.4452812853,2.1259,40852669.98,25.42,16.0654,0.1,3.854576675262,2.68,55.6577264039,0.063289304838
605100,华丰股份,2022-04-30 00:00:00,240663974.69,-49.5698330002,3.153,22441971.3,-61.5,-34.3121,0.18,15.250020170704,1.22,16.7016249448,1.280340308535
605081,太和水,2022-04-30 00:00:00,46038550.92,0.5567007714,-77.5553,7723415.97,-26.1,-78.4984,0.1,23.63195825892,0.42,61.1004077406,-0.608995574716
605050,福然德,2022-04-30 00:00:00,2473240597.74,14.5682744592,-14.365,70352689.93,-17.19,-16.9929,0.16,7.387571262644,2.21,4.8047183395,-0.254023927126
605020,永和股份,2022-04-30 00:00:00,732531168.68,18.1880365189,-14.5532,72593663.16,43.64,-29.3454,0.27,7.848034525426,3.5,21.4096169836,-0.147552214099
603990,麦迪科技,2022-04-30 00:00:00,56966471.66,20.9652719874,-58.0306,9355000.81,39.31,-66.2478,0.06,6.666400539858,0.85,75.704335328,-0.195546435235
603989,艾华集团,2022-04-30 00:00:00,869316471.71,28.9478079282,1.8558,114865010.03,1.85,-11.9298,0.2866,7.59720226861,3.77,25.2404175672,0.070420150823
603988,中电电机,2022-04-30 00:00:00,193802831.21,36.4664000732,-26.5289,13423371.45,-75.44,-54.0052,0.06,2.572717930655,2.24,26.8579191826,-0.242081865561
603983,丸美股份,2022-04-30 00:00:00,382674453.43,-5.3058497826,-41.0651,65476085.29,-34.61,-38.1825,0.16,7.83775505712,2.1,66.707598467,-0.166064456388
603980,吉华集团,2022-04-30 00:00:00,609772263.66,-9.2727170753,11.9305,-2089287.58,-101.83,84.035,-0.003,6.408580577714,-0.0466,9.2487161832,-0.030483171514
603933,睿能科技,2022-04-30 00:00:00,526824705.8,9.3432402239,4.4393,23000425.63,-18.0,2122.5114,0.1091,5.540023208285,1.99,21.0261340709,-0.085986263968
603918,金桥信息,2022-04-30 00:00:00,111439430.76,-31.9232728281,-77.7695,-6846311.5,-292.03,-115.4827,-0.019,3.000008400527,-0.611,34.0815938766,-0.206082638065
603912,佳力图,2022-04-30 00:00:00,122073360.5,-10.6944208086,-17.3925,14088078.38,-36.68,20.2979,0.06,4.543731731009,1.37,30.2478727863,-0.053287065697
603908,牧高笛,2022-04-30 00:00:00,327393123.09,56.0616729742,64.1857,36773903.52,73.38,412.8049,0.55,7.577003210976,7.55,25.4944779482,-1.420168852752
603895,天永智能,2022-04-30 00:00:00,151108083.9,43.6363218751,21.236,9253187.8,37.84,192.4645,0.09,5.627434325222,1.53,24.7331596599,-0.917187919967
603887,城地香江,2022-04-30 00:00:00,558048228.73,-1.671591035,-52.2553,32634689.88,-56.93,104.8519,0.07,6.928400451429,0.95,22.9754510953,0.052701565337
603881,数据港,2022-04-30 00:00:00,342541673.81,30.0850692998,-2.4047,11180074.14,-65.83,54.0161,0.03,8.834156175538,0.38,25.1044683041,0.530953925953
603879,永悦科技,2022-04-30 00:00:00,53205465.12,-42.7487840105,-36.4957,-2105629.29,-165.75,-36.2968,-0.0058,1.453947765317,-0.3995,8.1686525063,0.080930610246
603863,松炀资源,2022-04-30 00:00:00,222960117.8,85.8520912184,12.1915,2095118.3,-86.01,139.2429,0.01,5.749174463996,0.18,8.5533742349,-0.325689204008
603861,白云电器,2022-04-30 00:00:00,420784906.0,-6.5706551484,-70.0768,-54571445.24,-209.28,-253.9396,-0.1252,5.940790172947,-2.0,14.4766267781,-0.519020925017
603860,中公高科,2022-04-30 00:00:00,11684816.43,-48.9405126259,-90.3038,-4167645.19,26.82,-110.5702,-0.06,10.369090608428,-0.61,36.4357798473,-0.535687068686
603826,坤彩科技,2022-04-30 00:00:00,198779538.3,-7.0471023038,-11.6796,26685223.38,-39.37,75.8316,0.057,3.714371682735,1.55,34.633748679,-0.036035225684
603810,丰山集团,2022-04-30 00:00:00,441406976.76,-2.842003009,22.3778,30534902.58,-39.39,22.4093,0.19,8.941568144206,2.13,17.85263803,-0.724119754073
603808,歌力思,2022-04-30 00:00:00,627955236.37,17.2043575097,-8.99,47093075.82,-49.67,-21.7145,0.13,7.863879360577,1.63,62.2515626941,0.188716480002
603806,福斯特,2022-04-30 00:00:00,3884303667.81,38.0192095196,-1.1184,339053406.91,-31.51,-60.5875,0.36,13.156788052148,2.75,16.3696734413,-0.159211884033
603800,道森股份,2022-04-30 00:00:00,291795109.3,68.4067689387,-30.9642,-20878730.35,-24.34,-239.2642,-0.1004,4.070775007692,-2.43,12.2828033396,-0.49804343625
603798,康普顿,2022-04-30 00:00:00,221361324.7,-40.6042924498,-10.8158,30648584.39,-39.3,199.549,0.15,5.600949549,2.77,31.5567576561,0.39394946425
603797,联泰环保,2022-04-30 00:00:00,231036688.05,27.6891774202,5.8264,68120281.96,22.13,-43.9963,0.12,4.620210714757,2.5,66.103282054,-0.16027863591
603787,新日股份,2022-04-30 00:00:00,994792483.94,5.5509821718,12.6728,21476023.19,13.95,198.8285,0.11,4.985660272402,2.12,13.2754779929,1.723887456127
603778,乾景园林,2022-04-30 00:00:00,24107672.95,-27.0347190472,-31.8675,-10148849.2,67.6573537853,93.3032,-0.02,1.83011502806,-0.84,6.4529690743,-0.072003283927
603767,中马传动,2022-04-30 00:00:00,237820000.4,0.1129293079,-28.3098,1188659.99,-84.97,-91.1952,0.0,4.890920104582,,12.0975424361,0.077736827973
603766,隆鑫通用,2022-04-30 00:00:00,3503290142.43,23.2142980367,-5.904,285195166.2,67.55,187.3635,0.1389,3.742855954905,3.78,17.0801961066,0.068903721125
603737,三棵树,2022-04-30 00:00:00,1697997352.67,14.4929656885,-51.8019,-38738743.98,-580.21,91.9447,-0.1,5.057636183688,-2.01,26.329994046,-0.790513645339
603729,龙韵股份,2022-04-30 00:00:00,156313000.66,-9.9076473633,6.566,3309673.11,-56.37,110.04,0.04,7.763148702672,0.46,9.9308183481,0.409528623283
603722,阿科力,2022-04-30 00:00:00,244291718.66,28.8106040655,1.5775,43456598.9,104.58,36.5494,0.49,8.029188260071,6.36,34.9398531879,0.326897085203
603721,中广天择,2022-04-30 00:00:00,60048497.65,17.2542230612,-31.7515,-1059975.92,-126.66,-108.569,-0.01,4.196234943769,-0.2,17.5265158362,0.214890254538
603717,天域生态,2022-04-30 00:00:00,123504035.84,-10.846663213,-36.3906,22876341.18,339.38,114.8775,0.0788,4.965543472113,1.6,3.7227489845,-0.096946157669
603711,香飘飘,2022-04-30 00:00:00,495511354.37,-28.2823127044,-66.7946,-59676638.84,-2105.78,-132.5837,-0.14,7.028826092002,-2.02,20.5914337018,-0.534540863517
603708,家家悦,2022-04-30 00:00:00,5107560645.44,8.3157484078,20.736,130586472.46,1.92,126.9042,0.22,3.616000015194,5.6,23.9799276007,1.417830862603
603701,德宏股份,2022-04-30 00:00:00,127649105.42,-20.6244596654,-10.5362,5800506.41,-60.49,-35.065,0.02,2.870708184626,0.78,22.3607260044,0.017400680828
603699,纽威股份,2022-04-30 00:00:00,931742095.79,20.0440697094,-12.0537,68155696.52,15.53,-23.3284,0.09,4.000967968099,2.3,27.3659672867,0.224315419618
603690,至纯科技,2022-04-30 00:00:00,547720011.5,136.9843512669,-31.6703,21894447.62,-70.78,-76.6082,0.069,12.845565335736,0.54,35.2232910227,-0.730074216875
603683,晶华新材,2022-04-30 00:00:00,306124599.17,1.4624066692,-18.6696,336313.56,-97.72,-32.1214,0.002,5.31274254117,0.03,13.7326945577,-0.160944175596
603682,锦和商管,2022-04-30 00:00:00,261351671.27,39.7781079817,8.2377,31502809.2,7.12,15.9677,0.07,2.457784749037,2.75,39.4696494301,0.337149731746
603669,灵康药业,2022-04-30 00:00:00,126000063.68,-54.0088200923,45.9091,20559821.94,-41.44,258.3862,0.03,1.907813709825,1.4,77.7798590713,0.037686258708
603667,五洲新春,2022-04-30 00:00:00,882448835.97,59.7806748268,34.1863,40082953.79,21.1,504.9699,0.14,6.50514901214,2.03,17.2396031519,0.119065887343
603665,康隆达,2022-04-30 00:00:00,251117909.66,5.8444253911,-10.5899,18551188.2,-19.33,109.756,0.12,5.906594466386,1.96,20.262875268,0.010812904149
603661,恒林股份,2022-04-30 00:00:00,1401481581.72,35.6610228931,-22.4376,72823295.56,9.13,0.6087,0.74,31.0190210202,2.38,21.2963449711,-0.8297306419
603660,苏州科达,2022-04-30 00:00:00,444678358.38,-19.1221647444,-56.567,-77128007.75,-99.781981045,-145.0826,-0.1561,3.625380477507,-4.09,55.2471103058,-0.483569956587
603638,艾迪精密,2022-04-30 00:00:00,615497715.42,-31.2189168464,10.0142,72333701.7,-63.07,-14.1445,0.09,3.44387696025,2.53,28.1586031935,-0.041206473938
603633,徕木股份,2022-04-30 00:00:00,204040235.24,25.065908668,4.7479,15032519.25,16.78,78.3094,0.06,4.261638725896,1.35,24.7280143941,0.121160800179
603629,利通电子,2022-04-30 00:00:00,383962371.18,-1.5201485999,-27.0043,16884653.81,145.77,-31.6381,0.13,12.260463262538,1.07,14.9024368336,-0.350181422923
603628,清源股份,2022-04-30 00:00:00,267235372.95,31.5294249996,-4.8776,5945276.49,-39.75,6441.3732,0.022,3.663182742915,0.6,16.9823438638,-0.01943393886
603626,科森科技,2022-04-30 00:00:00,920677775.76,-11.0553766043,-36.5323,5881762.96,-89.88,29.6338,0.01,5.38794867174,0.2,14.6074697153,0.159916300814
603618,杭电股份,2022-04-30 00:00:00,1735973580.63,32.4063761169,-16.2119,25597581.55,25.15,189.1785,0.04,3.780039935734,0.94,14.660664123,-0.816467965153
603610,麒盛科技,2022-04-30 00:00:00,744246957.12,14.0509555021,-5.685,56165956.99,-21.82,-46.8761,0.2,11.635328804245,1.74,34.8762285511,-0.104404070348
603603,*ST博天,2022-04-30 00:00:00,173779139.47,-68.2361187016,237.8673,-86953907.0,-1216.23,92.9053,-0.21,-2.32693625053,,16.2453680149,0.183776252151
603601,再升科技,2022-04-30 00:00:00,368167989.9,-18.5908200215,-20.5749,59290570.5,-26.3,-4.8538,0.0817,2.820697827479,2.94,32.2413558746,0.103048091451
603600,永艺股份,2022-04-30 00:00:00,1008252443.09,-5.4572586728,-16.1934,47256583.39,-13.55,128.3358,0.16,4.944255617484,3.21,16.6473141176,0.179602369144
603598,引力传媒,2022-04-30 00:00:00,806869926.88,-39.2241370281,-48.2861,195845.02,-98.76,100.0849,0.0009,0.927108992548,0.08,5.1977528227,-0.408180203231
603596,伯特利,2022-04-30 00:00:00,1014153650.98,29.022084071,-12.8674,138328050.46,8.25,1.794,0.34,8.44600338495,3.89,22.5020983753,-0.338162544056
603580,艾艾精工,2022-04-30 00:00:00,37299586.36,-16.1181430811,-18.0876,-294838.36,-106.9004349049,-110.8765,-0.0023,3.529219677486,-0.06,29.630796769,0.069740877242
603568,伟明环保,2022-04-30 00:00:00,1036983395.46,37.7326707135,20.6408,459383141.78,25.08,35.6597,0.35,6.276418524707,5.77,52.9430652375,0.347485877379
603567,珍宝岛,2022-04-30 00:00:00,1004694007.42,38.2164250959,-29.5057,157983557.32,1.72,76.1635,0.17,7.644668597425,2.22,39.8665059542,0.081981624041
603559,中通国脉,2022-04-30 00:00:00,55072916.12,-7.2846116337,-73.0281,-15389849.73,15.6006107805,95.0486,-0.11,3.527878412001,-3.0,8.8302521686,-0.00171631258
603557,ST起步,2022-04-30 00:00:00,68173991.58,-78.5296914356,-65.8881,-63781967.41,-482.99,68.0351,-0.13,2.345701227008,-4.983,22.4599545591,0.241482640479
603555,贵人鸟,2022-04-30 00:00:00,369117524.72,74.7899192469,-32.2158,2546171.52,104.3,106.5592,0.002,1.162563099591,0.07,18.605758806,-0.095971767072
603533,掌阅科技,2022-04-30 00:00:00,520405524.73,-6.0622336448,9.7909,-14976309.77,-123.64,-904.5095,-0.03,5.744894913152,-0.59,67.5488869382,0.104489610799
603518,锦泓集团,2022-04-30 00:00:00,1080268312.55,0.7318391637,-28.2651,41145404.84,-56.54,-50.6964,0.14,8.686970731851,1.47,69.1421949651,0.639185796848
603507,振江股份,2022-04-30 00:00:00,448970542.01,-18.3304826749,-21.2899,18402361.68,-31.11,-62.0193,0.15,13.025967473577,1.3,18.0547239953,0.471588142375
603489,八方股份,2022-04-30 00:00:00,761753664.04,44.5466065932,1.7128,179560036.6,19.5,4.0486,1.49,23.742747514153,6.49,35.7482349183,0.459656011996
603477,巨星农牧,2022-04-30 00:00:00,734542263.84,1.988117236,-18.2726,-311127393.83,-234.63,-651.9657,-0.61,5.886764410382,-9.93,-11.8072250147,-0.178367104017
603399,吉翔股份,2022-04-30 00:00:00,713092954.53,-3.2763402358,-20.8457,1943928.78,-27.7,107.3525,0.004,3.382826374197,0.11,7.1225392605,0.0503937105
603378,亚士创能,2022-04-30 00:00:00,487984282.89,-18.7660095383,-52.968,-38042051.11,-870.593575192,94.3645,-0.13,5.315688744613,-2.81,32.81899086,-1.389290359548
603377,东方时尚,2022-04-30 00:00:00,248454797.48,10.8322299822,-6.7392,7894861.31,-80.12,146.1838,0.01,2.942572612702,0.36,42.2121468669,-0.231953298805
603369,今世缘,2022-04-30 00:00:00,2988323955.91,24.689552074,178.3961,1002391704.48,24.46,203.3428,0.804,8.210021305381,10.51,74.2977484523,0.488076128721
603366,日出东方,2022-04-30 00:00:00,643624645.22,-9.3523816033,-52.3634,-61005568.89,-185.3759963568,-140.3479,-0.0763,4.307388001045,-1.72,28.7358801615,-0.239527937344
603363,傲农生物,2022-04-30 00:00:00,4155179534.35,6.7065030376,-11.8945,-351683571.56,-317.06,65.4196,-0.54,1.237610043267,-31.29,-1.9444252224,0.194016921274
603326,我乐家居,2022-04-30 00:00:00,318684425.96,13.233522777,-34.0994,13469642.4,15.65,105.1064,0.0418,2.758469984618,1.53,41.3553929386,-0.397750964979
603322,超讯通信,2022-04-30 00:00:00,352826244.52,27.2812431247,-17.6478,4092511.34,181.2184329955,101.7581,0.03,1.246715297721,2.07,11.5780504893,-0.724260661068
603321,梅轮电梯,2022-04-30 00:00:00,177109827.65,35.6958423797,-51.2734,2700110.04,-4.84,-72.3312,0.01,3.64211602456,0.24,19.170654475,-0.155936502541
603313,梦百合,2022-04-30 00:00:00,2143312803.14,13.4625711505,5.645,30822292.14,-44.23,132.301,0.06,6.004449297195,1.06,29.2355314424,-0.220097945438
603301,振德医疗,2022-04-30 00:00:00,1264804817.53,-36.5865389291,2.9197,111872326.91,-55.99,-1.2881,0.5,18.364479137794,2.71,32.6577197173,0.521171764307
603267,鸿远电子,2022-04-30 00:00:00,702942186.85,18.6319003913,34.3562,258880592.14,18.72,52.4118,1.12,15.38929098019,7.52,56.7522402529,-0.896118872696
603228,景旺电子,2022-04-30 00:00:00,2367788373.2,14.3101393258,-14.6055,175634866.06,-30.96,-22.3431,0.21,8.393419975608,2.38,19.5012126939,0.070677645942
603221,爱丽家居,2022-04-30 00:00:00,234559733.54,-13.6086796398,-19.1431,-10628346.61,-212.65,-673.5471,-0.04,5.9302137795,-0.74,4.0030452108,0.178459139292
603220,中贝通信,2022-04-30 00:00:00,404845802.98,-16.6082319897,-55.8405,10172987.86,-33.85,-87.4421,0.0302,5.102501704021,0.54,15.3905230365,-1.107169125503
603203,快克股份,2022-04-30 00:00:00,205017734.47,42.2111208964,-5.7284,60656447.7,-3.95,28.4963,0.32,7.136104404014,4.58,53.5445412973,0.492078300627
603191,望变电气,2022-04-30 00:00:00,386587330.6,12.9965194686,,36643368.92,15.61,,0.15,4.593730632394,3.24,19.0243679988,-0.571028590132
603189,网达软件,2022-04-30 00:00:00,97065965.2,3.5159670342,-0.4728,24402383.63,9.72,167.3965,0.09,6.400218833208,1.43,48.2947202693,-0.087236612531
603183,建研院,2022-04-30 00:00:00,140111396.14,-0.1731037988,-59.355,-10178225.44,-207.04,-112.997,-0.02,3.339068773368,-0.73,39.4819523636,-0.190368007141
603179,新泉股份,2022-04-30 00:00:00,1490098346.44,33.2951930406,10.4688,83431135.13,-13.29,31.2323,0.22,10.112141496038,2.23,19.4628959708,0.485099883747
603177,德创环保,2022-04-30 00:00:00,200458389.98,108.2063495682,45.3967,10117886.26,172.2923747534,114.9891,0.05,1.693276643911,2.43,21.4537142867,-0.206385985446
603166,福达股份,2022-04-30 00:00:00,302895139.88,-43.6923008048,-27.8154,30107816.2,-51.58,-39.1601,0.051,4.128572907917,1.13,24.6300582867,0.004493672973
603165,荣晟环保,2022-04-30 00:00:00,609074642.45,29.5242473476,-19.8364,80006222.05,10.62,-23.9573,0.3,7.312866955997,4.19,10.0546617347,0.18041278911
603161,科华控股,2022-04-30 00:00:00,546062582.48,7.9900866608,21.0845,-16600026.19,-155.3,80.3055,-0.12,9.214234723463,-1.34,11.5259179294,0.801413835907
603123,翠微股份,2022-04-30 00:00:00,956459006.92,-2.8520825039,3.1801,65562510.8,6.27,25.344,0.082,4.961842601404,1.668,36.2179464299,-0.169777087884
603117,ST万林,2022-04-30 00:00:00,105035829.36,-31.6879177787,-6.2725,1221332.32,-70.44,100.3841,0.01,3.129703648236,-0.38,20.2977451598,-0.237593916136
603111,康尼机电,2022-04-30 00:00:00,689954248.6,-26.4629652764,-27.6453,25596546.24,-78.68,-38.3944,0.03,3.386881676957,0.76,29.3243934421,-0.319267604283
603103,横店影视,2022-04-30 00:00:00,679776343.71,-18.8873019143,26.0966,75490922.36,-55.89,247.224,0.12,2.471189377231,4.94,20.5079785462,0.209375919363
603100,川仪股份,2022-04-30 00:00:00,1341675336.05,30.3006176786,-15.7537,108224462.94,-27.96,-11.5274,0.27,8.309607366101,3.35,34.5153763811,-0.549295928684
603098,森特股份,2022-04-30 00:00:00,612073583.47,0.7532803969,-41.7115,41220466.3,-10.38,178.7347,0.08,5.005968155459,1.54,19.5479874367,0.006597515266
603078,江化微,2022-04-30 00:00:00,243917158.79,55.9777257842,-3.4526,33013413.99,253.78,15.0464,0.1685,6.062597020054,2.82,29.3680577682,-0.046245324204
603068,博通集成,2022-04-30 00:00:00,220882082.64,-6.5608139327,-24.9256,3543114.67,-65.06,-60.6047,0.02,13.455121885207,0.17,26.2283713272,-0.514590346748
603055,台华新材,2022-04-30 00:00:00,945276449.0,27.9236186893,-20.485,114759602.5,17.2,32.6638,0.13,4.378494152468,2.97,26.6035409574,0.286491880935
603042,华脉科技,2022-04-30 00:00:00,307016179.85,39.2197008858,-11.1073,-12772651.88,-97.1174209058,-273.0165,-0.0795,6.558221180431,-1.21,16.756854585,-0.409512672782
603041,美思德,2022-04-30 00:00:00,153986482.05,23.5752865589,10.7048,22251085.7,8.04,27.2862,0.16,6.703688181045,2.38,23.3403966774,-0.01177337822
603037,凯众股份,2022-04-30 00:00:00,120748999.62,-6.2761806066,-29.8583,12394843.53,-43.71,-36.7193,0.12,8.372411239417,1.4,35.3653251823,-0.013210089956
603033,三维股份,2022-04-30 00:00:00,899114462.85,57.8183475234,-16.1179,48666608.52,-24.61,1714.2168,0.08,5.199331482417,1.58,15.0127798993,-0.035506563848
603030,全筑股份,2022-04-30 00:00:00,495347960.8,-45.0655098405,-35.1152,-13280776.94,-150.53,98.8141,-0.02,1.815851578746,-1.19,7.5662119492,-0.009181645025
603029,天鹅股份,2022-04-30 00:00:00,88699230.46,10.6339406151,-68.3881,2989340.63,69.6,-90.2224,0.03,8.062168339297,0.4,32.0010665513,-0.855954847547
603023,威帝股份,2022-04-30 00:00:00,11981796.01,3.6862369864,-62.3807,696829.8,11.71,-88.2617,0.0012,1.358884418507,0.09,35.77206753,-0.004697849215
603021,山东华鹏,2022-04-30 00:00:00,165745827.78,-17.7821618249,-8.6525,-38932403.54,-2143.88,84.4464,-0.12,2.700805240332,-4.41,11.878736318,-0.06232384943
603020,爱普股份,2022-04-30 00:00:00,786700331.57,-4.0863935639,-5.3545,47211121.04,-22.24,71.2308,0.1232,8.192220759455,1.52,16.8792877772,0.176707985993
603011,合锻智能,2022-04-30 00:00:00,320139752.67,83.3519464893,-27.1473,25543789.73,145.82,75.4838,0.05,4.382793533843,1.33,31.1762761755,-0.41642447688
603010,万盛股份,2022-04-30 00:00:00,889645708.74,-3.8634742304,-15.0212,128581230.03,-36.89,-35.6466,0.26,8.211452658179,5.28,27.3752880711,0.397928065343
603009,北特科技,2022-04-30 00:00:00,428281371.61,-0.2258111317,-7.694,23952562.71,7.22,74.7931,0.0668,4.71655466163,1.54,19.4578508065,0.079398068418
601998,中信银行,2022-04-30 00:00:00,54030000000.0,4.0759717995,9.4633,17350000000.0,10.93,24.955,0.35,10.675201798304,3.3925,,0.608092367426
601995,中金公司,2022-04-30 00:00:00,5071124352.0,-14.5294112061,-39.9517,1660356066.0,-11.49,-50.0474,0.32,16.007370735797,2.01,,0.962010893347
601988,中国银行,2022-04-30 00:00:00,161118000000.0,2.0670868835,7.7821,57751000000.0,6.97,8.8902,0.19,6.624060763346,3.02,,-0.999147383725
601969,海南矿业,2022-04-30 00:00:00,1110582600.0,43.2030833218,18.9034,193516870.0,-1.68,287.3682,0.1,2.857274892304,3.4,35.6262226691,0.199601491264
601968,宝钢包装,2022-04-30 00:00:00,1852634287.66,22.1845993726,-7.9984,64158822.93,-21.24,-3.6906,0.06,3.211864255313,1.78,8.2155113135,-0.46594596904
601963,重庆银行,2022-04-30 00:00:00,3184348000.0,-12.9069357504,-4.2848,1443382000.0,0.64,142.6782,0.42,12.56041882225,3.35,,-7.293000297884
601939,建设银行,2022-04-30 00:00:00,232230000000.0,7.2541947045,16.2074,88741000000.0,6.77,26.1242,0.35,10.292767118247,3.505,,1.919675534276
601933,永辉超市,2022-04-30 00:00:00,27243284025.8,3.4510062834,28.3448,502173135.17,2053.54,128.4354,0.06,1.229963806708,4.6,21.2803403032,0.285266631709
601929,吉视传媒,2022-04-30 00:00:00,437295089.01,-0.7080018895,-40.8575,11938623.03,-38.78,137.9614,0.0038,2.145654611362,0.17,42.2749658357,-0.022763653453
